YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT OF EXPORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,ECONOMIC BLOC,COUNTRY,TYPE,FOB_USD,LAND_USE_HA,COTTON_EQUIVALENT_TONNES,TRASE_GEOCODE
2016,BRAZIL,CAATINGA,PIAUI,BETANIA DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,3744.32784319306,27.6857855318457,7.04729086265163,BR-2201739
2016,BRAZIL,CAATINGA,PIAUI,BETANIA DO PIAUI,SOBRAL,SAO FRANCISCO DO SUL,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,825.769271815304,6.20199036472761,1.57868845647612,BR-2201739
2015,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,41813.3784399959,237.893124391428,74.2226548101255,BR-2202554
2015,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,2108.10066630385,12.1067070469354,3.77729259864386,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,PECEM,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",UNITED STATES,UNITED STATES,Cotton equivalents,2239.5325673224,47.3606536942834,5.92008171178542,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,10053.6800540714,135.198221308385,16.8997776635481,BR-2202554
2017,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,5986.41693788821,43.5003285665261,9.86007447507924,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,593.913414677528,7.26687221372416,0.90835902671552,BR-2202554
2017,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,14550.1933718062,88.1074287777402,19.9710171896211,BR-2202554
2017,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,27995.6968926499,168.392174640571,38.1688929185294,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,219.398100387749,3.91480613283057,0.489350766603821,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,4680.40980399132,70.4729086265163,8.80911357831454,BR-2202554
2016,BRAZIL,CAATINGA,PIAUI,CARIDADE DO PIAUI,SOBRAL,SAO FRANCISCO DO SUL,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,1032.21158976913,15.7868845647611,1.97336057059514,BR-2202554
2015,BRAZIL,CAATINGA,PIAUI,CURRAL NOVO DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,38596.9647138424,76.125799805257,68.5132198247313,BR-2203271
2015,BRAZIL,CAATINGA,PIAUI,CURRAL NOVO DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,1945.93907658817,3.87414625501934,3.48673162951741,BR-2203271
2017,BRAZIL,CAATINGA,PIAUI,CURRAL NOVO DO PIAUI,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,176.071086408477,4.35003285665261,0.290002190443507,BR-2203271
2017,BRAZIL,CAATINGA,PIAUI,CURRAL NOVO DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,427.946863876654,8.81074287777399,0.587382858518266,BR-2203271
2017,BRAZIL,CAATINGA,PIAUI,CURRAL NOVO DO PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,823.40284978382,16.8392174640571,1.12261449760381,BR-2203271
2015,BRAZIL,CAATINGA,PIAUI,FRONTEIRAS,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC","GOETZ & SONS, INC",JAPAN,JAPAN,Cotton equivalents,492.446169782668,2.98423841581769,0.994746138605896,BR-2204303
2015,BRAZIL,CAATINGA,PIAUI,FRONTEIRAS,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,1029.90455884867,6.01576571158467,2.00525523719489,BR-2204303
2017,BRAZIL,CAATINGA,PIAUI,PADRE MARCOS,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,176.071086408477,2.1750164283263,0.290002190443507,BR-2207207
2017,BRAZIL,CAATINGA,PIAUI,PADRE MARCOS,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,427.946863876654,4.40537143888699,0.587382858518266,BR-2207207
2017,BRAZIL,CAATINGA,PIAUI,PADRE MARCOS,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,823.40284978382,8.41960873202857,1.12261449760381,BR-2207207
2015,BRAZIL,CAATINGA,PIAUI,PAULISTANA,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,12865.6549046141,114.188699707886,22.8377399415771,BR-2207801
2015,BRAZIL,CAATINGA,PIAUI,PAULISTANA,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,648.646358862724,5.811219382529,1.1622438765058,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,PECEM,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",UNITED STATES,UNITED STATES,Cotton equivalents,1279.7328956128,21.1431489706622,3.38290383530596,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,5744.96003089792,60.356348798386,9.65701580774176,BR-2207801
2017,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,88.0355432042384,3.48002628532207,0.145001095221753,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,339.379094101445,3.24413938112686,0.519062300980298,BR-2207801
2017,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,213.973431938327,7.04859430221919,0.293691429259133,BR-2207801
2017,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,411.70142489191,13.4713739712457,0.561307248801904,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,125.370343078713,1.74768130929936,0.279629009487897,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,2674.51988799504,31.4611199225519,5.03377918760831,BR-2207801
2016,BRAZIL,CAATINGA,PIAUI,PAULISTANA,SOBRAL,SAO FRANCISCO DO SUL,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,589.835194153788,7.04771632355406,1.12763461176865,BR-2207801
2015,BRAZIL,CAATINGA,PIAUI,PIO IX,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC","GOETZ & SONS, INC",JAPAN,JAPAN,Cotton equivalents,164.148723260889,8.28955115504912,0.331582046201965,BR-2208205
2015,BRAZIL,CAATINGA,PIAUI,PIO IX,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,343.301519616224,16.7104603099575,0.668418412398298,BR-2208205
2015,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,3216.41372615353,19.0314499513142,5.70943498539427,BR-2209658
2015,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,162.161589715681,0.968536563754833,0.29056096912645,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,PECEM,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",UNITED STATES,UNITED STATES,Cotton equivalents,319.9332239032,3.38290383530596,0.845725958826489,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,1436.24000772448,9.65701580774176,2.41425395193544,BR-2209658
2017,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,264.106629612715,1.45001095221753,0.43500328566526,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,84.8447735253612,0.519062300980296,0.129765575245074,BR-2209658
2017,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,641.920295814981,2.93691429259133,0.881074287777398,BR-2209658
2017,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,1235.10427467573,5.61307248801903,1.68392174640571,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,31.3425857696784,0.279629009487897,0.0699072523719743,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,668.62997199876,5.03377918760832,1.25844479690208,BR-2209658
2016,BRAZIL,CAATINGA,PIAUI,SAO FRANCISCO DE ASSIS PIAUI,SOBRAL,SAO FRANCISCO DO SUL,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,147.458798538447,1.12763461176865,0.281908652942163,BR-2209658
2015,BRAZIL,CAATINGA,PIAUI,SAO JOAO DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,1608.20686307676,2.85471749269713,2.85471749269713,BR-2210003
2015,BRAZIL,CAATINGA,PIAUI,SAO JOAO DO PIAUI,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,81.0807948578405,0.145280484563226,0.145280484563226,BR-2210003
2015,BRAZIL,CAATINGA,PIAUI,SIMOES,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,JAPAN,JAPAN,Cotton equivalents,108285.928780502,314.018924196685,192.217644508274,BR-2210706
2015,BRAZIL,CAATINGA,PIAUI,SIMOES,JUAZEIRO,SANTOS,ICOFORT - AGROINDUSTRIAL LTDA,ICOFORT - AGROINDUSTRIAL LTDA,GOETZ & SONS. INC,GOETZ & SONS. INC,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,5459.44018709459,15.9808533019548,9.78221929392383,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,PECEM,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",UNITED STATES,UNITED STATES,Cotton equivalents,1407.70618517408,55.8179132825483,3.72119421883655,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,6319.45603398771,159.340760827738,10.6227173885159,BR-2210706
2017,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,6602.66574031788,50.7503833276141,10.8750821416316,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,373.317003511589,8.56452796617491,0.570968531078327,BR-2210706
2017,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,16048.0073953745,102.792000240696,22.0268571944349,BR-2210706
2017,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,30877.6068668932,196.457537080666,42.0980436601428,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,137.907377386585,4.6138786565503,0.307591910436687,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,2941.97187679454,83.0573565955371,5.53715710636914,BR-2210706
2016,BRAZIL,CAATINGA,PIAUI,SIMOES,SOBRAL,SAO FRANCISCO DO SUL,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,648.818713569167,18.6059710941828,1.24039807294552,BR-2210706
2016,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,PECEM,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",UNITED STATES,UNITED STATES,Cotton equivalents,127.97328956128,2.53717787647947,0.338290383530596,BR-2404903
2016,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,574.496003089792,7.24276185580632,0.965701580774176,BR-2404903
2017,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,RIO DE JANEIRO,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,88.0355432042384,1.45001095221753,0.145001095221753,BR-2404903
2016,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,33.9379094101445,0.389296725735224,0.0519062300980298,BR-2404903
2017,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S L CELSUR","COTTON SOUTH, S L CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,213.973431938327,2.93691429259133,0.293691429259133,BR-2404903
2017,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"COTTON SOUTH, S.L. - CELSUR","COTTON SOUTH, S.L. - CELSUR",EUROPEAN UNION,SPAIN,Cotton equivalents,411.70142489191,5.61307248801904,0.561307248801904,BR-2404903
2016,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,12.5370343078713,0.209721757115923,0.0279629009487897,BR-2404903
2016,BRAZIL,CAATINGA,RIO GRANDE DO NORTE,ITAU,SOBRAL,SANTOS,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA,"GOETZ & SONS, INC.","GOETZ & SONS, INC.",JAPAN,JAPAN,Cotton equivalents,267.451988799504,3.77533439070623,0.503377918760831,BR-2404903
