YEAR,COUNTRY OF PRODUCTION,BIOME,DEPARTMENT,DISTRICT OF EXPORT,EXPORTER,EXPORTER GROUP,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,TERRITORIAL_DEFORESTATION_RISK_HA,LAND_USE_HA,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HA,SOY_EQUIVALENT_TONNES,ZERO_DEFORESTATION_PARAGUAY_SOY,TRASE_GEOCODE
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,1095119.753,7.0610329029555,732.539702962963,1.9046032277037,1977.857198,NONE,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,649488.872,2.89634467867599,734.533282206892,2.20359984662068,2039.019464,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,1707803.159,0.125957948585313,1700.1287927726,4.08030910265425,5380.771807,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,GUATEMALA,GUATEMALA,Soy bean equivalents,180603.117,0.927406298978495,96.2128266666667,0.250153349333333,259.774632,NONE,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,Soy bean equivalents,17389872.47,77.3510452142309,8024.70579925926,20.8642350780741,21666.705658,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,Soy bean equivalents,18931623.394,39.7000788419727,11372.0482344116,31.8417350563526,29046.149608,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,Soy bean equivalents,16242438.415,34.6307391167236,8782.59782267553,26.3477934680266,24379.954372,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,Soy bean equivalents,22120588.913,0.74004645763666,9988.84393361868,23.9732254406849,31613.893048,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,Soy bean equivalents,27412008.23,0.45767664249143,12156.5046465593,,39057.720633,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,Soy bean equivalents,3432874.468,13.7643043404474,3942.77133543625,11.0397597392215,10070.510054,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,Soy bean equivalents,11124010.358,45.1063753246276,11439.2924846225,34.3178774538675,31754.776258,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,Soy bean equivalents,5146927.226,0.410568652037138,5541.68748044827,13.3000499530759,17538.998154,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,Soy bean equivalents,17738247.961,0.551352201289653,14644.6529593082,,47051.910124,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,IRAN,IRAN,Soy bean equivalents,2355367.21,5.17029225647489,1311.22230343574,3.93366691030722,3639.872914,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,IRELAND,EUROPEAN UNION,Soy bean equivalents,1492685.248,4.90695242058318,1405.59165720946,3.9356566401865,3590.120682,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,IRELAND,EUROPEAN UNION,Soy bean equivalents,575662.374,0.0193794135007972,514.743179786473,,1653.82204,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,Soy bean equivalents,5111596.947,37.3248847306325,3872.23234185185,10.0678040888148,10455.027323,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,Soy bean equivalents,9805151.912,38.0979297307078,10913.1142095058,30.5567197866163,27873.953881,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,Soy bean equivalents,1765401.507,0.0614811893207331,1633.02273759246,,5246.750421,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,12447727.631,81.9971517339994,8506.71141185185,22.1174496708148,22968.120812,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,4894259.714,20.8818446965506,5981.5837156878,16.7484344039258,15277.984398,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,5250.915,0.0363839549975812,9.22722564092685,0.0276816769227806,25.614214,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,2112665.183,0.167074926687556,2255.10892009722,5.41226140823332,7137.239573,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,2848986.888,0.100227904162817,2662.18738198553,,8553.36086,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MALAYSIA,MALAYSIA,Soy bean equivalents,2521169.316,0.0820506394239718,1107.48591983947,2.65796620761472,3505.10446,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MAURITIUS,MAURITIUS,Soy bean equivalents,353.077,0.00185752643616575,0.471081705153482,0.00141324511546045,1.307694,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MAURITIUS,MAURITIUS,Soy bean equivalents,383384.133,0.0268792723470383,362.805407354061,0.870732977649747,1148.25013,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MAURITIUS,MAURITIUS,Soy bean equivalents,907610.714,0.0280831925926824,745.927210496777,,2396.594864,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,MOROCCO,MOROCCO,Soy bean equivalents,627246.636,4.31175825193697,447.318990370371,1.16302937496296,1207.761274,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NEPAL,NEPAL,Soy bean equivalents,64852.001,0.121825004553026,34.896651803868,0.0977106250508304,89.131997,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,23431530.25,154.927054328671,16072.7502503704,41.789150650963,43396.425676,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,12859036.378,44.4905207995151,12744.2655849658,35.6839436379041,32551.026622,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,3225762.941,12.5600784441948,3185.32380220985,9.55597140662955,8842.264046,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,2061624.513,0.151458141261429,2044.31994765276,4.90636787436664,6470.109315,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,NIGERIA,NIGERIA,Soy bean equivalents,2423549.333,8.99663352885219,2577.07675706843,7.2158149197916,6582.293312,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PAKISTAN,PAKISTAN,Soy bean equivalents,2787724.806,11.6061373526337,1204.06695814815,3.13057409118519,3250.980787,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PAKISTAN,PAKISTAN,Soy bean equivalents,2093532.028,4.71537648217665,1350.7149195389,3.78200177470892,3449.95614,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PAKISTAN,PAKISTAN,Soy bean equivalents,944653.533,2.17696516054624,552.093601427667,1.656280804283,1532.578069,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PAKISTAN,PAKISTAN,Soy bean equivalents,695386.915,0.0250873209664773,338.618381671621,0.812684116011891,1071.700126,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,Soy bean equivalents,8479140.034,34.3066278048445,8700.40092550795,26.1012027765239,24151.780813,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,Soy bean equivalents,10214191.791,0.698427398941805,9427.08692812655,22.6250086275037,29835.977004,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,Soy bean equivalents,4853288.502,0.128490780275827,3412.88722745418,,10965.289757,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,PUERTO RICO,PUERTO RICO,Soy bean equivalents,403333.935,1.63748703197662,469.056537267482,1.31335830434895,1198.050349,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,Soy bean equivalents,354767.781,0.0270971138840159,365.745743183892,0.877789783641341,1157.556058,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,Soy bean equivalents,1085748.027,0.0397578372538427,1056.02140996858,,3392.898733,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,280992.636,0.00968970675039862,257.371589893236,,826.91102,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,SPAIN,EUROPEAN UNION,Soy bean equivalents,984566.515,3.2715794800396,937.140699337536,2.62399395814511,2393.617086,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,SPAIN,EUROPEAN UNION,Soy bean equivalents,785802.011,1.71436006629168,434.773711723184,1.30432113516955,1206.905231,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,SPAIN,EUROPEAN UNION,Soy bean equivalents,3268147.833,0.113490260961006,1531.84505246524,3.67642812591657,4848.167213,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,THAILAND,THAILAND,Soy bean equivalents,7457036.79,52.8965867828674,5487.70279111111,14.2680272568889,14816.797536,NONE,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,THAILAND,THAILAND,Soy bean equivalents,3393908.88,11.5512406525688,2929.47547733569,8.78842643200706,8132.044745,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,THAILAND,THAILAND,Soy bean equivalents,2290310.943,0.0665125696196034,1766.66293746997,,5676.123974,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,TURKEY,TURKEY,Soy bean equivalents,6433247.59,42.4375847771453,4402.64422703703,11.4468749902963,11887.139413,NONE,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,Soy bean equivalents,7653809.914,31.8499514236368,8077.37060080449,24.2321118024135,22422.286739,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,Soy bean equivalents,4145174.971,0.322822354578555,4357.32390161874,10.457577363885,13790.582045,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,Soy bean equivalents,5288516.728,0.170358277459468,4524.94403088233,,14538.225006,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,1990699.88,7.19846286959113,2061.9925540315,5.77357915128823,5266.680459,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,4347096.155,0.156984125974713,4169.70865381966,,13396.886725,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,Soy bean equivalents,712974.236,13.9580668029256,1448.06549555556,3.76497028844444,3909.776838,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,Soy bean equivalents,425938.454,7.2874292000618,2087.4768712133,5.84493523939725,5331.771749,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,Soy bean equivalents,629291.292,8.17715944560164,2073.7848678468,6.22135460354038,5756.699951,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,Soy bean equivalents,725445.376,0.144922174719798,1956.10014865771,4.69464035677851,6190.900699,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,Soy bean equivalents,1008948.793,0.077397620654636,2055.78447263306,,6605.04462,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,ADM PARAGUAY,ADM,VENEZUELA,VENEZUELA,Soy bean equivalents,370088.867,0.653089547169552,165.628080176133,0.496884240528399,459.77342,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,AGRITRADE,AGRITRADE,VENEZUELA,VENEZUELA,Soy bean equivalents,28401.837,0.170987770395012,17.738952962963,0.0461212777037037,47.895173,,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,AGRITRADE,AGRITRADE,VENEZUELA,VENEZUELA,Soy bean equivalents,3201583.305,8.34622271974671,2390.76722547349,6.69414823132578,6106.427011,,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,AMAGGI SOCIEDAD DE RESPONSABILIDAD LIMITADA,AMAGGI,TURKEY,TURKEY,Soy bean equivalents,7794079.706,37.8249530246901,9592.67282623555,28.7780184787066,26628.673034,NONE,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,Soy bean equivalents,445524.298,0.015298290886605,206.490063617634,0.495576152682321,653.524555,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,Soy bean equivalents,87205.516,0.00146228475399427,38.8402416818923,,124.79009,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,DENMARK,EUROPEAN UNION,Soy bean equivalents,53281.985,0.218550916936636,55.426042186449,0.166278126559347,153.859303,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,Soy bean equivalents,92036.81,0.382310000561203,109.512320723238,0.306634498025066,279.713134,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,Soy bean equivalents,27844.226,0.115831985138346,29.3758021462773,0.0881274064388319,81.54543,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,Soy bean equivalents,675365.572,0.023382437818629,315.606567327832,0.757455761586797,998.869572,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,Soy bean equivalents,7510.082,0.000129405732827042,3.43718959272167,,11.043371,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDONESIA,INDONESIA,Soy bean equivalents,76004.241,0.637168068369176,66.1023555555555,0.171866124444445,178.47636,NONE,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,633386.926,4.54663011418832,471.685533703704,1.22638238762963,1273.550941,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,422997.243,1.50350619542655,430.677859436661,1.20589800642265,1100.024664,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,424579.235,1.8091975654698,458.825165288248,1.37647549586474,1273.670595,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,1560889.985,0.116100322469724,1567.07459352809,3.76097902446741,4959.665896,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,178225.855,0.00608486969447704,161.622289291293,,519.277408,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,JAPAN,JAPAN,Soy bean equivalents,143658.211,1.04226191990591,108.128406666667,0.281133857333334,291.946698,NONE,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,JAPAN,JAPAN,Soy bean equivalents,147656.063,0.472967652836137,135.481115359461,0.379347123006491,346.041862,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,JAPAN,JAPAN,Soy bean equivalents,393690.431,0.0284273627068021,383.700896872656,0.920882152494373,1214.382685,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,JAPAN,JAPAN,Soy bean equivalents,171747.638,0.00633440534353051,168.250290363596,,540.57256,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,LEBANON,LEBANON,Soy bean equivalents,27844.225,0.12020300481231,30.4843233286304,0.0914529699858913,84.622617,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,45149.742,0.163232531160847,46.7577967584209,0.130921830923579,119.427383,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,11840.421,0.0525588728272232,13.3292980117694,0.0399878940353082,37.001316,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PAKISTAN,PAKISTAN,Soy bean equivalents,328929.881,0.0114706296356673,154.825860010097,0.371582064024232,490.011478,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,Soy bean equivalents,415548.902,1.52962346016848,438.159124035112,1.22684554729831,1119.133089,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,Soy bean equivalents,130228.664,0.507185430426035,128.625774978084,0.385877324934253,357.057284,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,POLAND,EUROPEAN UNION,Soy bean equivalents,49246.903,0.325435922620968,33.7620199999999,0.087781252,91.157454,NONE,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,1141350.224,0.0880232476850572,1188.10173953698,2.85144417488876,3760.247089,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,SPAIN,EUROPEAN UNION,Soy bean equivalents,1671315.441,7.44859469301121,2133.64256692486,5.97419918738961,5449.686805,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,THAILAND,THAILAND,Soy bean equivalents,662712.749,4.42306378758214,458.86627037037,1.19305230296296,1238.93893,NONE,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,THAILAND,THAILAND,Soy bean equivalents,52701.742,0.190736669713418,48.3721544170131,0.145116463251039,134.278142,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,TUNISIA,TUNISIA,Soy bean equivalents,40492.268,0.000617649301399457,8.33677725732304,0.0200082654175753,26.385234,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,Soy bean equivalents,36568.915,0.00233476514443009,31.5137035096992,0.075632888423278,99.738354,COMPANY COMMITMENT,PY-06
2015,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,106438.165,0.412055152609814,118.032790044802,0.330491812125445,301.475865,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,74444.746,0.351429872695467,89.1250753948781,0.267375226184635,247.405758,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,318440.57,0.022322739158859,301.303188911684,0.723127653388041,953.600522,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,URUGUAY,URUGUAY,Soy bean equivalents,2079.852,0.000368841254378592,4.97846816000406,0.0119483235840097,15.756454,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,URUGUAY,URUGUAY,Soy bean equivalents,3917.965,0.000325584830401764,8.64796919082967,,27.785122,COMPANY COMMITMENT,PY-06
2018,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,VENEZUELA,VENEZUELA,Soy bean equivalents,98150.545,0.00388217192622147,103.115686225427,,331.301125,COMPANY COMMITMENT,PY-06
2016,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,ALGERIA,ALGERIA,Soy bean equivalents,53724.791,0.0978521262852314,24.8159840989888,0.0744479522969665,68.887654,COMPANY COMMITMENT,PY-06
2017,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,ALGERIA,ALGERIA,Soy bean equivalents,57279.306,0.00192104820964221,25.9295217983394,0.0622308523160145,82.064865,COMPANY COMMITMENT,PY-06
2014,PARAGUAY,MATA ATLANTICA,CAAZAPA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,ARGENTINA,ARGENTINA,Soy bean equivalents,72464.745,0.359636991049134,37.3101751851852,0.0970064554814814,100.737473,COMPANY COMMITMENT,PY-06
